id,price,used,engine_displacement,vehicle_year,brand,model,engine,doors,traction_control,power,fuel_type,km,transmission,trim,permalink
8683,23990,Nuevo,1500.0,2020,Ford,Ecosport,1.5,5,,123.0,Nafta,0.0,Manual,SE 1.5 Entrega inmediata,https://auto.mercadolibre.com.uy/MLU-475855164-ford-ecosport-se-15-entrega-inmediata-2020-0km-_JM
8684,23990,Nuevo,1500.0,2020,Ford,Ecosport,1.5,5,,123.0,Nafta,0.0,Manual,SE 1.5 Entrega inmediata,https://auto.mercadolibre.com.uy/MLU-475855138-ford-ecosport-se-15-entrega-inmediata-2020-0km-_JM
8685,23990,Nuevo,1500.0,2020,Ford,Ecosport,1.5,5,,123.0,Nafta,0.0,Manual,SE 1.5 Entrega inmediata,https://auto.mercadolibre.com.uy/MLU-475855090-ford-ecosport-se-15-entrega-inmediata-2020-0km-_JM
8686,23990,Nuevo,1500.0,2020,Ford,Ecosport,1.5,5,,123.0,Nafta,0.0,Manual,SE 1.5 Entrega inmediata,https://auto.mercadolibre.com.uy/MLU-475854423-ford-ecosport-se-15-entrega-inmediata-2020-0km-_JM
8687,23990,Nuevo,1500.0,2020,Ford,Ecosport,1.5,5,,123.0,Nafta,0.0,Manual,SE Entrega inmediata,https://auto.mercadolibre.com.uy/MLU-475850294-ford-ecosport-se-entrega-inmediata-2020-0km-_JM
8688,29990,Nuevo,1400.0,2021,Chevrolet,Cruze,1.4,5,,153.0,Nafta,0.0,Automática,hatch premier,https://auto.mercadolibre.com.uy/MLU-475731941-chevrolet-cruze-hatch-premier-2021-0km-_JM
8689,21990,Nuevo,1749.0,2021,Lifan,X7,1.8,5,Delantera,134.0,Nafta,0.0,Manual,1.8 Rural Vip Manual,https://auto.mercadolibre.com.uy/MLU-480946076-lifan-x7-2021-18-rural-vip-manual-_JM
8690,16990,Nuevo,1200.0,2021,Victory Auto,V2 Mini Bus,1.2,5,,-1.0,Nafta,0.0,Manual,11 pasajeros,https://auto.mercadolibre.com.uy/MLU-475707782-victory-v2-mini-bus-11-pasajeros-12-2021-0km-_JM
8691,10500,Usado,1998.0,2010,Chevrolet,Zafira,2.0,5,Delantera,116.0,Nafta,187800.0,Manual,2.0 Gls,https://auto.mercadolibre.com.uy/MLU-475693243-chevrolet-zafira-7-pasajeros-cuero-techo-2010-_JM
8692,12990,Usado,2000.0,2014,Volkswagen,Bora,2.0,4,,116.0,Nafta,98500.0,Manual,TRENDLINE2.0,https://auto.mercadolibre.com.uy/MLU-479552651-volkswagen-bora-trendline-20-2014-impecable-financio-_JM
8693,20900,Usado,2500.0,2015,Hyundai,H1,2.5,4,,-1.0,Diésel,110000.0,Manual,-,https://auto.mercadolibre.com.uy/MLU-475688427-hyundai-h-1-25d-5-prs-furgon-vidriado-full--_JM
8694,15990,Nuevo,1000.0,2022,Hyundai,HB20,1.0,5,,80.0,Nafta,0.0,Manual,Premium,https://auto.mercadolibre.com.uy/MLU-476949991-hyundai-hb20-premium-10-2022-0km-_JM
8695,13990,Nuevo,1000.0,2021,Hyundai,HB20,1.0,5,,80.0,Nafta,0.0,Manual,Comfort,https://auto.mercadolibre.com.uy/MLU-476949963-hyundai-hb20-comfort-10-2021-0km-_JM
8696,16990,Nuevo,1000.0,2021,Hyundai,HB20S,1.0,4,,80.0,Nafta,0.0,Manual,Premium,https://auto.mercadolibre.com.uy/MLU-476949988-hyundai-hb20s-premium-10-2021-0km-_JM
8697,23990,Nuevo,1500.0,2021,Chery,Tiggo 4,1.5,4,,120.0,Nafta,0.0,Automática,automatica CVT 1.5,https://auto.mercadolibre.com.uy/MLU-475554642-chery-tiggo-4-automatica-cvt-15-2021-0km-_JM
8698,23990,Nuevo,1500.0,2020,Ford,Ecosport,1.5,5,,123.0,Nafta,0.0,Manual,SE 1.5 Entrega inmediata,https://auto.mercadolibre.com.uy/MLU-475540707-ford-ecosport-se-15-entrega-inmediata-2020-0km-_JM
8699,10290,Nuevo,1100.0,2021,Karry,Q22,1.1,2,,65.0,Nafta,0.0,Manual,pick up,https://auto.mercadolibre.com.uy/MLU-475524508-karry-q22-cabina-simple-pick-up-2021-0km-_JM
8700,10290,Nuevo,1100.0,2021,Karry,Q22,1.1,2,,65.0,Nafta,0.0,Manual,pick up,https://auto.mercadolibre.com.uy/MLU-475524508-karry-q22-cabina-simple-pick-up-2021-0km-_JM
8701,32990,Nuevo,1400.0,2021,Suzuki,Swift,1.4,4,,140.0,Nafta,0.0,Manual,Sport,https://auto.mercadolibre.com.uy/MLU-475522961-suzuki-swift-sport-2021-azul-0km-_JM
8702,32990,Nuevo,1400.0,2021,Suzuki,Swift,1.4,4,,140.0,Nafta,0.0,Automática,Sport,https://auto.mercadolibre.com.uy/MLU-475522113-suzuki-swift-sport-2021-rojo-0km-_JM
8703,11790,Nuevo,1300.0,2021,Karry,Q22,1.3,4,,90.0,Nafta,0.0,Manual,doble cabina full,https://auto.mercadolibre.com.uy/MLU-475484383-karry-q22-doble-cabina-doble-cabina-full-2021-0km-_JM
8704,11990,Nuevo,1200.0,2021,Karry,Q22,1.2,4,,68.0,Nafta,0.0,Manual,1.2 Full,https://auto.mercadolibre.com.uy/MLU-475473644-karry-q22-cargo-12-full-2021-0km-_JM
8705,14390,Nuevo,-1.0,2021,Volkswagen,Saveiro,1.6,2,4x2,-1.0,Nafta,0.0,Manual,Financio con USD 6900 se la lleva !!,https://auto.mercadolibre.com.uy/MLU-475470498-volkswagen-saveiro-0km-financio-entrega-desde-usd-6900--_JM
8706,15900,Usado,1749.0,2019,Lifan,X7,1.8,5,Delantera,134.0,Nafta,54000.0,Manual,1.8 Rural Vip Manual,https://auto.mercadolibre.com.uy/MLU-480291849-lifan-x7-full-7-pasajeros-54000-km-ano-2019-_JM
8707,61990,Nuevo,2500.0,2021,Toyota,RAV4,2.5,5,,218.0,Híbrido,0.0,Automática,HYBRID LIMITED 4X2,https://auto.mercadolibre.com.uy/MLU-475433473-toyota-rav4-hybrid-limited-4x2-2021-blanco-0km-_JM
8708,23990,Nuevo,1600.0,2020,Bestune,T33,1.6,5,,114.0,Nafta,0.0,Manual,LUXURY        WHATSAPP 093979698,https://auto.mercadolibre.com.uy/MLU-475430171-bestune-t33-luxury-whatsapp-093979698-2020-0km-_JM
8709,17990,Nuevo,1.4,2020,Suzuki,Baleno,1.4,5,Delantera,95.0,Nafta,0.0,Manual,Gl,https://auto.mercadolibre.com.uy/MLU-477946492-suzuki-baleno-2021-gl-0km-entrega-inmediata-_JM
8710,12900,Usado,1600.0,2015,Peugeot,Partner,1.6,4,,-1.0,Nafta,145000.0,Manual,LARGO FULL,https://auto.mercadolibre.com.uy/MLU-475289754-peugeot-partner-largo-full-2015-_JM
8711,55990,Nuevo,2000.0,2021,Hyundai,Sonata,2.0,4,,205.0,Híbrido,0.0,Automática,NEW SONATA HYBRID,https://auto.mercadolibre.com.uy/MLU-477038151-hyundai-sonata-new-sonata-hybrid-20-2021-0km-_JM
8712,7950,Usado,1.6,2006,Renault,Scénic,1.6,5,Delantera,110.0,Nafta,227300.0,Manual,1.6 Rxe Privilege,https://auto.mercadolibre.com.uy/MLU-480285726-renault-scenic-2006-16-rxe-privilege-_JM
8713,25490,Nuevo,1600.0,2021,Faw,BESTUNE T33 DELUXE 6AT SUV,1.6,5,,112.0,Nafta,0.0,Automática,BESTUNE T33 DELUXE 6AT SUV,https://auto.mercadolibre.com.uy/MLU-475176750-faw-bestune-t33-deluxe-6at-suv-2021-0km-_JM
8714,31990,Usado,2800.0,2011,BMW,Serie 5,2.8,4,,-1.0,Nafta,120000.0,Automática secuencial,528 I,https://auto.mercadolibre.com.uy/MLU-475143421-bmw-528-i-28-2011-impecable-aerocar-_JM
8715,12990,Usado,2793.0,1998,BMW,Serie 5,2.8,4,,193.0,Nafta,160000.0,Automática,528i Executive At,https://auto.mercadolibre.com.uy/MLU-475129827-bmw-528-528i-executive-at-28-1998-impecable-aerocar-_JM
8716,24300,Nuevo,-1.0,2021,Honda,WR-V,1500,5,,-1.0,Nafta,0.0,Manual,1.5 LXC MT,https://auto.mercadolibre.com.uy/MLU-475096373-honda-wr-v-15-lxc-mt-amaya-_JM
8717,25490,Nuevo,1600.0,2020,Bestune,T33,1.6,4,,114.0,Nafta,0.0,Automática,Deluxe,https://auto.mercadolibre.com.uy/MLU-475084428-bestune-t33-deluxe-2020-0km-_JM
8718,6990,Usado,1997.0,2010,Citroën,Xsara Picasso,2.0,5,Delantera,138.0,Nafta,200000.0,Manual,2.0 Fase2 I Exclusiv 138cv,https://auto.mercadolibre.com.uy/MLU-475074572-citroen-picasso-extra-full-20-16v-permuto-financio-_JM
8719,14990,Nuevo,1600.0,2020,Citroën,Berlingo,1.6,4,,-1.0,Nafta,0.0,Manual,M69 1500 y 60 cuotas,https://auto.mercadolibre.com.uy/MLU-475067103-citron-berlingo-m69-1500-y-60-cuotas-16-2020-0km-_JM
8720,21990,Nuevo,1500.0,2021,Chery,Tiggo 4,1.5,5,,116.0,Nafta,0.0,Manual,NEW,https://auto.mercadolibre.com.uy/MLU-475041663-chery-tiggo-4-new-15-0km-arbeleche-_JM
8721,36900,Nuevo,1200.0,2021,Bestune,T77,1.2,4,,145.0,Nafta,0.0,Automática,Honorable,https://auto.mercadolibre.com.uy/MLU-475034123-bestune-t77-honorable-2021-0km-_JM
8722,8900,Usado,1600.0,2013,BYD,F3,1.6,4,,-1.0,Nafta,156400.0,Automática,Automatico U$S 2000 y Cuotas,https://auto.mercadolibre.com.uy/MLU-474989648-byd-f3-automatico-us-2000-y-cuotas-16-2013-impecable-_JM
8723,49900,Usado,4163.0,2014,Volkswagen,Touareg,4.2,5,4x4,360.0,Nafta,148000.0,Automática,R-LINE 4.2 V8,https://auto.mercadolibre.com.uy/MLU-480808881-volkswagen-touareg-r-line-42-v8-fsi-_JM
8724,21990,Nuevo,1500.0,2021,Chery,Tiggo 4,1.5,5,,116.0,Nafta,0.0,Manual,NEW,https://auto.mercadolibre.com.uy/MLU-474961875-chery-tiggo-4-new-15-0km-arbeleche-_JM
8725,59000,Usado,5.6,2013,Nissan,Armada,5.6,5,4x2,-1.0,Nafta,88000.0,Manual,5.6 Exclusive 4x2 Mt,https://auto.mercadolibre.com.uy/MLU-478908479-nissan-armada-56-exclusive-4x4-7-plazas-defranco-motors-_JM
8726,12000,Usado,-1.0,2012,Chevrolet,S10,2.4,4,Trasera,-1.0,Nafta,190000.0,Manual,2.4 4x2,https://auto.mercadolibre.com.uy/MLU-474852936-chevrolet-s10-advantage-ficha-oficial-un-dueno-permuto-_JM
8727,24990,Nuevo,1598.0,2021,Volkswagen,Virtus,1.6,4,Delantera,110.0,Nafta,0.0,Manual,1.6 Comfortline,https://auto.mercadolibre.com.uy/MLU-474791566-volkswagen-virtus-16-comfortline-_JM
8728,26990,Nuevo,1586.0,2020,Volkswagen,T-Cross,1.6,5,4x2,110.0,Nafta,0.0,Manual,1.6 Trendlinde Mt,https://auto.mercadolibre.com.uy/MLU-474791500-volkswagen-t-cross-16-trendline-mt-2021-_JM
8729,42990,Nuevo,-1.0,2020,Peugeot,2008,,5,,-1.0,Nafta,0.0,Automática secuencial,GT Line,https://auto.mercadolibre.com.uy/MLU-476977714-peugeot-2008-gt-line-_JM
8730,45990,Nuevo,1800.0,2020,Toyota,CH-R,1.8,5,,122.0,Híbrido,0.0,Automática,DYNAMIC Hybrid,https://auto.mercadolibre.com.uy/MLU-474773327-toyota-c-hr-dynamic-hybrid-2020-otro-0km-_JM
8731,17490,Nuevo,1200.0,2021,Chana,Box,1.2,3,,100.0,Nafta,0.0,Manual,refrigerado -5 grados,https://auto.mercadolibre.com.uy/MLU-474769084-chana-box-refrigerado-5-grados-2021-0km-_JM
8732,25990,Nuevo,-1.0,2021,Renault,Duster,1.6,5,4x2,-1.0,Nafta,0.0,Automática,New Duster Intense,https://auto.mercadolibre.com.uy/MLU-474850877-renault-duster-intense-_JM
8733,8900,Usado,-1.0,2013,Chevrolet,Celta,1.4,5,Delantera,-1.0,Nafta,91000.0,,1.4 Lt,https://auto.mercadolibre.com.uy/MLU-474702375-chevrolet-celta-14-lt-2013-plateado-nafta-ref1362-_JM
8734,34990,Nuevo,1586.0,2020,Volkswagen,T-Cross,1.6,5,4x2,110.0,Nafta,0.0,Automática,1.6 Highline At,https://auto.mercadolibre.com.uy/MLU-474684486-volkswagen-t-cross-10-tsi-highline-at-2021-_JM
8735,24990,Usado,1984.0,2011,Audi,A4,2.0,4,Delantera,211.0,Nafta,120000.0,Automática,2.0 Attraction T Fsi Multitronic,https://auto.mercadolibre.com.uy/MLU-480604449-audi-a4-20-fsi-automatico-secuencial-caja-de-8-octava-_JM
8736,21490,Nuevo,1500.0,2021,Faw,X40 AUTOMATICA LUXURY     WHATSAPP 093979698,1.5,4,,-1.0,Nafta,0.0,Automática,X40 AUTOMATICA LUXURY     WHATSAPP 093979698,https://auto.mercadolibre.com.uy/MLU-474663811-faw-x40-automatica-luxury-whatsapp-093979698-2021-0km-_JM
8737,14990,Nuevo,1500.0,2019,Faw,A50,1.5,4,,-1.0,Nafta,0.0,Manual,COMFORT    whatsapp 093979698,https://auto.mercadolibre.com.uy/MLU-474659042-faw-a50-comfort-whatsapp-093979698-2019-0km-_JM
8738,44950,Nuevo,-1.0,2021,SEAT,Ateca Style,1.4T,5,Delantera,-1.0,Nafta,0.0,Automática secuencial,Style At,https://auto.mercadolibre.com.uy/MLU-479179511-seat-ateca-style-automatica-_JM
8739,13500,Usado,1.8,2013,Nissan,Sentra,1.8,4,Delantera,-1.0,Nafta,116000.0,Automática,1.8 Exclusive At,https://auto.mercadolibre.com.uy/MLU-480426835-nissan-sentra-18-exclusive-at-2013-_JM
8740,19490,Nuevo,1300.0,2021,Fiat,Strada,1.3,5,,100.0,Nafta,0.0,Manual,Volcano,https://auto.mercadolibre.com.uy/MLU-474609858-fiat-strada-volcano-13-2021-0km-costa-autos-_JM
8741,17990,Nuevo,1.2,2021,Citroën,C3 Urban Trail 1.2 Puretech,1.2,5,Delantera,82.0,Nafta,0.0,Manual,1.2 Puretech !!,https://auto.mercadolibre.com.uy/MLU-480829693-citron-c3-12-puretech-82-urban-trail-2021-amaya-motors--_JM
8742,10290,Nuevo,-1.0,2021,Karry,CABINA SIMPLE Q22,1.1,2,4x2,-1.0,Nafta,0.0,Manual,Financio con USD 4900 se la lleva !!,https://auto.mercadolibre.com.uy/MLU-474454879-karry-pick-up-0km-full-con-usd-4900-se-la-lleva--_JM
8743,13400,Usado,1600.0,2013,Nissan,Note,1.6,5,,-1.0,Nafta,100000.0,Automática,Advance Cvt,https://auto.mercadolibre.com.uy/MLU-474367226-nissan-note-advance-cvt-2013-_JM
8744,19490,Nuevo,-1.0,2020,Fiat,Strada,1.3,4,Delantera,-1.0,Nafta,0.0,Manual,Doble Cabina,https://auto.mercadolibre.com.uy/MLU-474366508-fiat-strada-volcano-13-cc-2021-_JM
8745,26490,Nuevo,1747.0,2021,Jeep,Renegade,1.8,5,4x2,135.0,Nafta,0.0,Manual,1.8 Sport Flex 5p,https://auto.mercadolibre.com.uy/MLU-480829423-jeep-renegade-2021-18-sport-flex-5p-_JM
8746,19490,Nuevo,1300.0,2021,Fiat,Strada,1.3,4,,-1.0,Nafta,0.0,Manual,VOLCANO DC 1.3,https://auto.mercadolibre.com.uy/MLU-474330790-fiat-strada-volcano-dc-13-2021-0km-_JM
8747,13990,Nuevo,1400.0,2021,Fiat,Strada,1.4,2,,-1.0,Nafta,0.0,Manual,ENDURENCE CS,https://auto.mercadolibre.com.uy/MLU-474330119-fiat-strada-endurence-cs-2021-0km-_JM
8748,29990,Nuevo,-1.0,2020,Chevrolet,Cruze,,4,,-1.0,Nafta,0.0,Automática,Cruze,https://auto.mercadolibre.com.uy/MLU-474325837-chevrolet-cruze-cruze-2020-0km-_JM
8749,16900,Usado,2497.0,1999,BMW,Serie 3,2.5,2,Delantera,170.0,Nafta,229000.0,Automática,2.5 323 Compact Ti At,https://auto.mercadolibre.com.uy/MLU-474305118-bmw-serie-3-25-323-compact-ti-at-1999-_JM
8750,10200,Usado,-1.0,2013,Great Wall,Wingle 3,,4,,-1.0,Nafta,112000.0,Manual,U$S 3.000 y Cuotas,https://auto.mercadolibre.com.uy/MLU-476265738-gwm-wingle-3-us-3000-y-cuotas-2013-impecable-_JM
8751,10990,Usado,2.4,2006,Honda,Accord,2.4,4,Delantera,160.0,Nafta,240000.0,Automática,2.4 Ex-l At,https://auto.mercadolibre.com.uy/MLU-474230356-honda-accord-exl-24-at-permuto-financio-_JM
8752,10490,Usado,2.2,1996,Mercedes-Benz,Clase C,2.2,4,Trasera,150.0,Nafta,387000.0,Manual,2.2 C220 Elegance,https://auto.mercadolibre.com.uy/MLU-474222125-mercedes-benz-c-220-ano-1996-excelente-estado-_JM
8753,32990,Nuevo,-1.0,2021,Chevrolet,Tracker,1.2T,5,4x2,-1.0,Nafta,0.0,Automática,TRACKER PREMIER,https://auto.mercadolibre.com.uy/MLU-474121848-chevrolet-tracker-premier-12t-_JM
8754,20990,Nuevo,1598.0,2021,Volkswagen,Saveiro,1.6,2,Delantera,101.0,Nafta,0.0,Manual,1.6 Cross Gp Cd 101cv,https://auto.mercadolibre.com.uy/MLU-474059197-volkswagen-saveiro-16-cross-gp-cd-101cv-_JM
8755,49990,Nuevo,1600.0,2020,Hyundai,Ioniq,1.6,5,,140.0,Híbrido,0.0,Automática,Extra Full,https://auto.mercadolibre.com.uy/MLU-473931939-hyundai-ioniq-extra-full-2020-0km-_JM
8756,25490,Nuevo,1600.0,2020,Hyundai,Creta,1.6,5,,123.0,Nafta,0.0,Manual,Sport MT,https://auto.mercadolibre.com.uy/MLU-473931692-hyundai-creta-sport-mt-2020-0km-_JM
8757,21490,Nuevo,1600.0,2020,Hyundai,HB20,1.6,4,,120.0,Nafta,0.0,Automática,sedan confort automático,https://auto.mercadolibre.com.uy/MLU-473927950-hyundai-hb20-sedan-confort-automatico-2020-0km-_JM
8758,26490,Nuevo,-1.0,2020,Chevrolet,Tracker,1.2,5,,-1.0,Nafta,0.0,Manual,Ls,https://auto.mercadolibre.com.uy/MLU-475777622-chevrolet-tracker-ls-mt-imagenes-ilustrativas-2021-0km-_JM
8759,14000,Usado,-1.0,2015,Hyundai,Accent,1.4,4,Delantera,-1.0,Nafta,64000.0,Manual,1.4 GL full,https://auto.mercadolibre.com.uy/MLU-475556283-hyundai-accent-gl-unico-dueno-amaya-propios-_JM
8760,21990,Nuevo,1596.0,2020,Ford,Fiesta Kinetic Design,1.6,5,Delantera,120.0,Nafta,0.0,Automática,1.6 Se At,https://auto.mercadolibre.com.uy/MLU-473890679-ford-fiesta-se-automatico-amaya-_JM
8761,19990,Nuevo,1596.0,2020,Ford,Fiesta Kinetic Design,1.6,5,Delantera,120.0,Nafta,0.0,Manual,1.6 Se,https://auto.mercadolibre.com.uy/MLU-473890580-ford-fiesta-se-mt-amaya-_JM
8762,17990,Nuevo,1596.0,2020,Ford,Fiesta Kinetic Design,1.6,5,Delantera,120.0,Nafta,0.0,Manual,1.6 S Plus,https://auto.mercadolibre.com.uy/MLU-473890365-ford-fiesta-s-plus-amaya-_JM
8763,16690,Nuevo,1.2,2020,Suzuki,Swift,1.2,5,Delantera,100.0,Nafta,0.0,Manual,1.2 Gl 5p,https://auto.mercadolibre.com.uy/MLU-474986018-nuevo-suzuki-swift-0km-financio-entrega-usd-7900--_JM
8764,59950,Nuevo,2000.0,2021,SEAT,Leon,2.0,5,,290.0,Nafta,0.0,Automática,2.0 TFSI 290 HP,https://auto.mercadolibre.com.uy/MLU-473716243-seat-leon-20-tfsi-290-hp-20-2021-0km-_JM
8765,10900,Usado,-1.0,2017,ZxAuto,Grandtiger,2.2,4,4x4,140.0,Nafta,146000.0,Manual,2.2 Full,https://auto.mercadolibre.com.uy/MLU-473675599-zxauto-grandtiger-_JM
8766,15900,Usado,1598.0,2018,Renault,Duster Oroch,1.6,4,4x2,110.0,Nafta,40150.0,Manual,1.6 Dynamique,https://auto.mercadolibre.com.uy/MLU-473675292-renault-duster-oroch-_JM
8767,19500,Usado,1799.0,2014,Honda,Civic,1.8,4,Delantera,140.0,Nafta,60000.0,Manual,1.8 Lxs Mt 140cv,https://auto.mercadolibre.com.uy/MLU-475830221-honda-civic-lxs-ano-2014-ficha-en-honda-_JM
8768,20990,Nuevo,-1.0,2020,Faw,FAW X40 LUXURY,1600,5,Delantera,-1.0,Nafta,0.0,Manual,X40 LUXURY,https://auto.mercadolibre.com.uy/MLU-473629374-faw-x40-luxury-0-km-_JM
8769,18990,Nuevo,1600.0,2021,Faw,X40 SUV CAMIONETA,1.6,5,,112.0,Nafta,0.0,Manual,X40 SUV CAMIONETA,https://auto.mercadolibre.com.uy/MLU-473516878-faw-x40-suv-camioneta-2021-0km-_JM
8770,10000,Usado,2477.0,1999,Mitsubishi,L200,2.5,4,4x2,100.0,Diésel,478000.0,Manual,2.5 D/cab 4x2,https://auto.mercadolibre.com.uy/MLU-480944994-mitsubishi-l200-doble-cabina-25-diesel-_JM
8771,8400,Usado,1796.0,2011,Chevrolet,Meriva,1.8,5,Delantera,106.0,Nafta,129700.0,Manual,1.8 Gls,https://auto.mercadolibre.com.uy/MLU-478687690-chevrolet-meriva-_JM
8772,35990,Nuevo,1600.0,2020,Hyundai,Ioniq,1.6,5,,141.0,Híbrido,0.0,Automática secuencial,Full,https://auto.mercadolibre.com.uy/MLU-473921895-hyundai-ioniq-hibrido-full-2021-0km-_JM
8773,57990,Nuevo,1600.0,2020,Hyundai,Tucson,1.6,5,,180.0,Nafta,0.0,Automática secuencial,Limited 1.6Turbo,https://auto.mercadolibre.com.uy/MLU-473921906-hyundai-tucson-limited-16-turbo-2020-0km-_JM
8774,13290,Nuevo,1000.0,2022,Renault,Kwid,1.0,4,,75.0,Nafta,0.0,Manual,zen 1.0 full,https://auto.mercadolibre.com.uy/MLU-473422033-renault-kwid-zen-10-full-2022-0km-_JM
8775,40990,Nuevo,1600.0,2020,Hyundai,Ioniq,1.6,4,,171.0,Híbrido,0.0,Automática secuencial,Extra Full,https://auto.mercadolibre.com.uy/MLU-476949960-hyundai-ioniq-extra-full-16-2020-0km-_JM
8776,24998,Nuevo,2800.0,2021,JMC,Touring Cargo Box,2.8,4,,115.0,Diésel,0.0,Manual,N520 full 2.8 diesel,https://auto.mercadolibre.com.uy/MLU-473368676-jmc-touring-cargo-box-n520-full-28-diesel-2021-0km-_JM
8777,35590,Nuevo,-1.0,2020,Peugeot,Expert,1600,4,Delantera,-1.0,Diésel,0.0,Manual,N1 Pack,https://auto.mercadolibre.com.uy/MLU-473235464-peugeot-expert-minivan-9-pasajeros-_JM
8778,43990,Nuevo,2395.0,2021,Jeep,Compass,2.4 16V 184HP,5,4x4,170.0,Nafta,0.0,Automática,2.4 At,https://auto.mercadolibre.com.uy/MLU-480829165-jeep-compass-longitude-24-at-cero-km-extra-full-amaya-_JM
8779,33990,Nuevo,1498.0,2020,Chevrolet,Captiva Sport,1.5,5,4x2,182.0,Nafta,0.0,Manual,1.5t Lt,https://auto.mercadolibre.com.uy/MLU-473135410-chevrolet-all-new-captiva-lt-15-turbo-automatica-suv-_JM
8780,21990,Nuevo,1597.0,2020,Chery,Tiggo 4,2.0,5,Delantera,122.0,Nafta,0.0,Manual,NEW TIGGO 4 CONFORT,https://auto.mercadolibre.com.uy/MLU-474330518-chery-tiggo-4-new-tiggo-4-confort-_JM
8781,11990,Nuevo,1000.0,2021,Suzuki,S-Presso,1.0,4,,-1.0,Nafta,0.0,Manual,Gl,https://auto.mercadolibre.com.uy/MLU-478564041-suzuki-s-presso-gl-2020-0km-_JM
8782,20990,Nuevo,-1.0,2020,Faw,x40,,5,,-1.0,Nafta/GNC,0.0,,luxury extra full,https://auto.mercadolibre.com.uy/MLU-474330522-faw-x40-luxury-extra-full-_JM
8783,21990,Nuevo,1500.0,2021,Chery,Tiggo 4,1.5,4,,115.0,Nafta,0.0,Manual,new tiggo4,https://auto.mercadolibre.com.uy/MLU-472754592-chery-new-tiggo4-2021-0km-15-115hp-_JM
8784,21990,Nuevo,1500.0,2021,Chery,Tiggo 4,1.5,4,,115.0,Nafta,0.0,Manual,1.5 full new,https://auto.mercadolibre.com.uy/MLU-472578784-chery-tiggo-4-15-full-new-2021-0km-_JM
8785,21990,Nuevo,1500.0,2021,Chery,Tiggo 4,1.5,5,,116.0,Nafta,0.0,Manual,NEW,https://auto.mercadolibre.com.uy/MLU-472545070-chery-tiggo-4-new-15-0km-arbeleche-_JM
8786,26490,Nuevo,1600.0,2021,Citroën,C4 Cactus,1.6,5,,-1.0,Nafta,0.0,Automática,Feel Pack Feel Pack EAT6 Bono 500 26/03/21,https://auto.mercadolibre.com.uy/MLU-472456064-citron-c4-cactus-feel-pack-eat6-bono-us-500-260321-_JM
8787,11900,Usado,-1.0,2017,Peugeot,Partner,,5,,-1.0,Nafta,50800.0,Manual,M59,https://auto.mercadolibre.com.uy/MLU-472336077-peugeot-partner-m59-2017-impecable-_JM
8788,50290,Nuevo,1.4,2020,Volkswagen,Tiguan,1.4,5,4x2,150.0,Nafta,0.0,Automática,1.4 Tsi Highline At 7pas,https://auto.mercadolibre.com.uy/MLU-472169779-volkswagen-tiguan-14-turbo-highline-7-pasajeros-0km-_JM
8789,29990,Nuevo,1400.0,2021,Suzuki,Swift,1.4,4,,140.0,Nafta,0.0,Manual,Sport,https://auto.mercadolibre.com.uy/MLU-471980012-suzuki-swift-sport-2021-negro-0km-_JM
8790,14890,Nuevo,999.0,2020,Volkswagen,Up!,1.0,3,Delantera,75.0,Nafta,0.0,Manual,1.0 Move Up! 75cv,https://auto.mercadolibre.com.uy/MLU-471812451-volkswagen-up-move-0km-gris-platino-_JM
8791,22490,Nuevo,-1.0,2020,Renault,Clio,,5,,-1.0,Nafta,0.0,,Clio iv Intense,https://auto.mercadolibre.com.uy/MLU-471763623-renault-clio-clio-iv-intense-_JM
8792,6800,Usado,1.2,2004,Renault,Clio,1.2,5,Delantera,75.0,Nafta,156000.0,Automática,1.2 Authentique,https://auto.mercadolibre.com.uy/MLU-471550174-renault-clio-coupe-100-financiado-_JM
8793,13990,Nuevo,1200.0,2021,Chana,Box,1.2,2,,100.0,Nafta,0.0,Manual,full c/aire,https://auto.mercadolibre.com.uy/MLU-471441867-chana-box-full-caire-2021-0km-_JM
8794,12990,Nuevo,1200.0,2021,Chana,Box,1.2,2,,100.0,Nafta,0.0,Manual,box std y full,https://auto.mercadolibre.com.uy/MLU-471441723-chana-box-box-std-y-full-2021-0km-_JM
8795,19490,Nuevo,1600.0,2021,Hyundai,HB20,1.6,4,,123.0,Nafta,0.0,Manual,1.6  caja de 6ta,https://auto.mercadolibre.com.uy/MLU-476949974-hyundai-hb20-16-caja-de-6ta-16-2021-0km-_JM
8796,17900,Usado,1781.0,2008,Audi,A4,1.8,4,Delantera,150.0,Nafta,130000.0,Automática,1.8 Tfsi Sport Cuero Multitronic,https://auto.mercadolibre.com.uy/MLU-471437592-audi-a4-18-tfsi-ficha-zentrum-permuto-financio-_JM
8797,21990,Nuevo,1600.0,2021,Changan,CX 70,1.6,4,,135.0,Nafta,0.0,Manual,confort full 1.6 16v,https://auto.mercadolibre.com.uy/MLU-471284474-changan-cx70-confort-full-16-16v-2021-0km-_JM
8798,17990,Nuevo,1500.0,2020,Chery,Tiggo 2,1.5,4,,120.0,Nafta,0.0,Manual,full 1.5,https://auto.mercadolibre.com.uy/MLU-471283800-chery-tiggo-2-full-15-2020-0km-_JM
8799,12990,Nuevo,1200.0,2021,Chana,Doble Cabina,1.2,4,,100.0,Nafta,0.0,Manual,1.2 Full,https://auto.mercadolibre.com.uy/MLU-471280689-chana-doble-cabina-12-full-2021-0km-_JM
